graph_id,num_nodes,num_edges,noise_type,sigma,query_frac,query_pct,delta,attack_auroc,attack_f1,attack_edge_recall
348,60,89,gaussian,0.1,0.5,50,0.001,0.5075748011614695,0.0786516853923747,0.0786516853923747
348,60,89,gaussian,0.1,0.5,50,0.003,0.620123721752304,0.0786516853923747,0.0786516853923747
348,60,89,gaussian,0.1,0.5,50,0.01,0.6140007574801161,0.11235955056053529,0.11235955056053529
348,60,89,gaussian,0.1,0.5,50,0.03,0.6263098093675041,0.13483146067264234,0.13483146067264234
348,60,89,gaussian,0.1,0.5,50,0.1,0.791819214745613,0.40449438201792703,0.40449438201792703
348,60,89,gaussian,0.1,1.0,100,0.001,0.49362454235576314,0.06741573033632117,0.06741573033632117
348,60,89,gaussian,0.1,1.0,100,0.003,0.5303623279888903,0.08988764044842822,0.08988764044842823
348,60,89,gaussian,0.1,1.0,100,0.01,0.5172326726423431,0.056179775280267644,0.056179775280267644
348,60,89,gaussian,0.1,1.0,100,0.03,0.6850145183688927,0.13483146067264234,0.13483146067264234
348,60,89,gaussian,0.1,1.0,100,0.1,0.9407903042545133,0.4719101123542482,0.4719101123542482
349,24,39,gaussian,0.1,0.1,10,0.001,0.5243261012491781,0.1282051282018409,0.1282051282018409
349,24,39,gaussian,0.1,0.1,10,0.003,0.5256410256410257,0.1538461538422091,0.1538461538422091
349,24,39,gaussian,0.1,0.1,10,0.01,0.5141354372123603,0.1538461538422091,0.1538461538422091
349,24,39,gaussian,0.1,0.1,10,0.03,0.49802761341222884,0.17948717948257728,0.17948717948257728
349,24,39,gaussian,0.1,0.1,10,0.1,0.5539119000657461,0.20512820512294544,0.20512820512294544
349,24,39,gaussian,0.1,0.25,25,0.001,0.46877054569362264,0.1282051282018409,0.1282051282018409
349,24,39,gaussian,0.1,0.25,25,0.003,0.4815910585141354,0.10256410256147272,0.10256410256147272
349,24,39,gaussian,0.1,0.25,25,0.01,0.48849441157133466,0.1538461538422091,0.1538461538422091
349,24,39,gaussian,0.1,0.25,25,0.03,0.5443786982248521,0.23076923076331363,0.23076923076331363
349,24,39,gaussian,0.1,0.25,25,0.1,0.6673241288625904,0.46153846152662725,0.46153846152662725
349,24,39,gaussian,0.1,0.5,50,0.001,0.5739644970414202,0.1538461538422091,0.1538461538422091
349,24,39,gaussian,0.1,0.5,50,0.003,0.5414201183431953,0.1538461538422091,0.1538461538422091
349,24,39,gaussian,0.1,0.5,50,0.01,0.6130834976988824,0.1538461538422091,0.1538461538422091
349,24,39,gaussian,0.1,0.5,50,0.03,0.7278106508875739,0.3333333333247864,0.3333333333247864
349,24,39,gaussian,0.1,0.5,50,0.1,0.8178829717291256,0.5384615384477318,0.5384615384477318
349,24,39,gaussian,0.1,1.0,100,0.001,0.4049967126890204,0.10256410256147272,0.10256410256147272
349,24,39,gaussian,0.1,1.0,100,0.003,0.5095332018408942,0.20512820512294544,0.20512820512294544
349,24,39,gaussian,0.1,1.0,100,0.01,0.604207758053912,0.20512820512294544,0.20512820512294544
349,24,39,gaussian,0.1,1.0,100,0.03,0.6489151873767258,0.28205128204405,0.28205128204405
349,24,39,gaussian,0.1,1.0,100,0.1,0.928336620644313,0.6923076922899409,0.6923076922899409
350,9,18,gaussian,0.1,0.1,10,0.001,0.5061728395061729,0.44444444441975306,0.44444444441975306
350,9,18,gaussian,0.1,0.1,10,0.003,0.5679012345679012,0.4999999999722222,0.4999999999722222
350,9,18,gaussian,0.1,0.1,10,0.01,0.5895061728395061,0.4999999999722222,0.4999999999722222
350,9,18,gaussian,0.1,0.1,10,0.03,0.537037037037037,0.44444444441975306,0.44444444441975306
350,9,18,gaussian,0.1,0.1,10,0.1,0.513888888888889,0.44444444441975306,0.44444444441975306
350,9,18,gaussian,0.1,0.25,25,0.001,0.5432098765432098,0.44444444441975306,0.44444444441975306
350,9,18,gaussian,0.1,0.25,25,0.003,0.5509259259259259,0.44444444441975306,0.44444444441975306
350,9,18,gaussian,0.1,0.25,25,0.01,0.5077160493827161,0.4999999999722222,0.4999999999722222
350,9,18,gaussian,0.1,0.25,25,0.03,0.5740740740740741,0.5555555555246914,0.5555555555246914
350,9,18,gaussian,0.1,0.25,25,0.1,0.6280864197530864,0.5555555555246914,0.5555555555246914
350,9,18,gaussian,0.1,0.5,50,0.001,0.4259259259259259,0.4999999999722222,0.4999999999722222
350,9,18,gaussian,0.1,0.5,50,0.003,0.5401234567901234,0.5555555555246914,0.5555555555246914
350,9,18,gaussian,0.1,0.5,50,0.01,0.4876543209876543,0.4999999999722222,0.4999999999722222
350,9,18,gaussian,0.1,0.5,50,0.03,0.7037037037037037,0.6111111110771605,0.6111111110771605
350,9,18,gaussian,0.1,0.5,50,0.1,0.5679012345679012,0.4999999999722222,0.4999999999722222
350,9,18,gaussian,0.1,1.0,100,0.001,0.5493827160493827,0.5555555555246914,0.5555555555246914
350,9,18,gaussian,0.1,1.0,100,0.003,0.6265432098765432,0.5555555555246914,0.5555555555246914
350,9,18,gaussian,0.1,1.0,100,0.01,0.5030864197530864,0.4999999999722222,0.4999999999722222
350,9,18,gaussian,0.1,1.0,100,0.03,0.6111111111111112,0.5555555555246914,0.5555555555246914
350,9,18,gaussian,0.1,1.0,100,0.1,0.8055555555555555,0.7222222221820987,0.7222222221820987
351,44,86,gaussian,0.1,0.1,10,0.001,0.49256354786371004,0.06976744185965386,0.06976744185965386
351,44,86,gaussian,0.1,0.1,10,0.003,0.4968902109248242,0.09302325581287182,0.09302325581287182
351,44,86,gaussian,0.1,0.1,10,0.01,0.48282855597620333,0.06976744185965386,0.06976744185965386
351,44,86,gaussian,0.1,0.1,10,0.03,0.5068956192536507,0.08139534883626284,0.08139534883626284
351,44,86,gaussian,0.1,0.1,10,0.1,0.5200108166576528,0.13953488371930772,0.13953488371930772
351,44,86,gaussian,0.1,0.25,25,0.001,0.5531368307193076,0.11627906976608977,0.11627906976608977
351,44,86,gaussian,0.1,0.25,25,0.003,0.5198756084369931,0.09302325581287182,0.09302325581287182
351,44,86,gaussian,0.1,0.25,25,0.01,0.49682260681449425,0.10465116278948079,0.10465116278948079
351,44,86,gaussian,0.1,0.25,25,0.03,0.58098972417523,0.08139534883626284,0.08139534883626284
351,44,86,gaussian,0.1,0.25,25,0.1,0.5907247160627365,0.18604651162574365,0.18604651162574365
351,44,86,gaussian,0.1,0.5,50,0.001,0.5713899405083829,0.1511627906959167,0.1511627906959167
351,44,86,gaussian,0.1,0.5,50,0.003,0.46606273661438624,0.04651162790643591,0.04651162790643591
351,44,86,gaussian,0.1,0.5,50,0.01,0.46829367225527313,0.10465116278948079,0.10465116278948079
351,44,86,gaussian,0.1,0.5,50,0.03,0.5656435911303408,0.1511627906959167,0.1511627906959167
351,44,86,gaussian,0.1,0.5,50,0.1,0.7091671173607356,0.1976744186023526,0.1976744186023526
351,44,86,gaussian,0.1,1.0,100,0.001,0.4648458626284478,0.10465116278948079,0.10465116278948079
351,44,86,gaussian,0.1,1.0,100,0.003,0.46768523526230393,0.08139534883626284,0.08139534883626284
351,44,86,gaussian,0.1,1.0,100,0.01,0.5392103839913467,0.13953488371930772,0.13953488371930772
351,44,86,gaussian,0.1,1.0,100,0.03,0.5744997295835588,0.16279069767252569,0.16279069767252569
351,44,86,gaussian,0.1,1.0,100,0.1,0.6853704705246078,0.20930232557896158,0.20930232557896158
352,30,53,gaussian,0.1,0.1,10,0.001,0.4989320042719829,0.11320754716767534,0.11320754716767534
352,30,53,gaussian,0.1,0.1,10,0.003,0.47241011035955854,0.07547169811178356,0.07547169811178356
352,30,53,gaussian,0.1,0.1,10,0.01,0.4944820220719117,0.13207547169562123,0.13207547169562123
352,30,53,gaussian,0.1,0.1,10,0.03,0.5229619081523673,0.13207547169562123,0.13207547169562123
352,30,53,gaussian,0.1,0.1,10,0.1,0.5606977572089712,0.169811320751513,0.169811320751513
352,30,53,gaussian,0.1,0.25,25,0.001,0.5558917764328943,0.18867924527945887,0.1886792452794589
352,30,53,gaussian,0.1,0.25,25,0.003,0.48095407618369523,0.13207547169562123,0.13207547169562123
352,30,53,gaussian,0.1,0.25,25,0.01,0.5416518333926664,0.169811320751513,0.169811320751513
352,30,53,gaussian,0.1,0.25,25,0.03,0.6404414382342472,0.26415094339124245,0.26415094339124245
352,30,53,gaussian,0.1,0.25,25,0.1,0.6785332858668565,0.3962264150868637,0.3962264150868637
352,30,53,gaussian,0.1,0.5,50,0.001,0.6087575649697402,0.18867924527945887,0.1886792452794589
352,30,53,gaussian,0.1,0.5,50,0.003,0.5343538625845498,0.13207547169562123,0.13207547169562123
352,30,53,gaussian,0.1,0.5,50,0.01,0.5916696333214667,0.24528301886329656,0.24528301886329656
352,30,53,gaussian,0.1,0.5,50,0.03,0.6308294766820932,0.24528301886329656,0.24528301886329656
352,30,53,gaussian,0.1,0.5,50,0.1,0.8109647561409754,0.6037735848942685,0.6037735848942685
352,30,53,gaussian,0.1,1.0,100,0.001,0.6197935208259168,0.20754716980740479,0.20754716980740479
352,30,53,gaussian,0.1,1.0,100,0.003,0.5329298682805269,0.18867924527945887,0.1886792452794589
352,30,53,gaussian,0.1,1.0,100,0.01,0.5386258454966181,0.22641509433535068,0.22641509433535068
352,30,53,gaussian,0.1,1.0,100,0.03,0.7479530081879673,0.37735849055891774,0.3773584905589178
352,30,53,gaussian,0.1,1.0,100,0.1,0.9615521537913849,0.6981132075339979,0.6981132075339979
353,48,89,gaussian,0.1,0.1,10,0.001,0.4821360939275344,0.06741573033632117,0.06741573033632117
353,48,89,gaussian,0.1,0.1,10,0.003,0.5285948743845474,0.10112359550448176,0.10112359550448176
353,48,89,gaussian,0.1,0.1,10,0.01,0.5284686276985229,0.12359550561658882,0.12359550561658882
353,48,89,gaussian,0.1,0.1,10,0.03,0.4761393763413711,0.0786516853923747,0.0786516853923747
353,48,89,gaussian,0.1,0.1,10,0.1,0.5731599545511931,0.17977528089685643,0.17977528089685646
353,48,89,gaussian,0.1,0.25,25,0.001,0.5123721752304002,0.10112359550448176,0.10112359550448176
353,48,89,gaussian,0.1,0.25,25,0.003,0.5399570761267517,0.12359550561658882,0.12359550561658882
353,48,89,gaussian,0.1,0.25,25,0.01,0.5437444767074864,0.08988764044842822,0.08988764044842823
353,48,89,gaussian,0.1,0.25,25,0.03,0.5530236081302866,0.12359550561658882,0.12359550561658882
353,48,89,gaussian,0.1,0.25,25,0.1,0.6405756848882718,0.2696629213452847,0.2696629213452847
353,48,89,gaussian,0.1,0.5,50,0.001,0.5185582628456002,0.056179775280267644,0.056179775280267644
353,48,89,gaussian,0.1,0.5,50,0.003,0.5874258300719605,0.10112359550448176,0.10112359550448176
353,48,89,gaussian,0.1,0.5,50,0.01,0.5145814922358287,0.04494382022421411,0.044943820224214115
353,48,89,gaussian,0.1,0.5,50,0.03,0.527458654210327,0.08988764044842822,0.08988764044842823
353,48,89,gaussian,0.1,0.5,50,0.1,0.7620249968438328,0.2921348314573917,0.2921348314573917
353,48,89,gaussian,0.1,1.0,100,0.001,0.5013255902032572,0.06741573033632117,0.06741573033632117
353,48,89,gaussian,0.1,1.0,100,0.003,0.5643226865294786,0.12359550561658882,0.12359550561658882
353,48,89,gaussian,0.1,1.0,100,0.01,0.6256785759373815,0.08988764044842822,0.08988764044842823
353,48,89,gaussian,0.1,1.0,100,0.03,0.580861002398687,0.08988764044842822,0.08988764044842823
353,48,89,gaussian,0.1,1.0,100,0.1,0.8933215503093044,0.44943820224214115,0.44943820224214115
354,20,41,gaussian,0.1,0.1,10,0.001,0.5080309339678762,0.2439024390184414,0.2439024390184414
354,20,41,gaussian,0.1,0.1,10,0.003,0.5318262938726948,0.19512195121475318,0.19512195121475315
354,20,41,gaussian,0.1,0.1,10,0.01,0.5014872099940513,0.170731707312909,0.170731707312909
354,20,41,gaussian,0.1,0.1,10,0.03,0.578227245687091,0.31707317072397384,0.31707317072397384
354,20,41,gaussian,0.1,0.1,10,0.1,0.5615704937537181,0.2682926829202856,0.2682926829202856
354,20,41,gaussian,0.1,0.25,25,0.001,0.5936942296252231,0.31707317072397384,0.31707317072397384
354,20,41,gaussian,0.1,0.25,25,0.003,0.6317668054729327,0.2926829268221297,0.2926829268221297
354,20,41,gaussian,0.1,0.25,25,0.01,0.5312314098750743,0.21951219511659728,0.21951219511659728
354,20,41,gaussian,0.1,0.25,25,0.03,0.5398572278405711,0.2439024390184414,0.2439024390184414
354,20,41,gaussian,0.1,0.25,25,0.1,0.6091612135633551,0.39024390242950635,0.3902439024295063
354,20,41,gaussian,0.1,0.5,50,0.001,0.5336109458655562,0.2439024390184414,0.2439024390184414
354,20,41,gaussian,0.1,0.5,50,0.003,0.6055919095776324,0.341463414625818,0.341463414625818
354,20,41,gaussian,0.1,0.5,50,0.01,0.5538370017846521,0.2926829268221297,0.2926829268221297
354,20,41,gaussian,0.1,0.5,50,0.03,0.5812016656751934,0.2926829268221297,0.2926829268221297
354,20,41,gaussian,0.1,0.5,50,0.1,0.7016656751933373,0.4146341463313504,0.41463414633135043
354,20,41,gaussian,0.1,1.0,100,0.001,0.5455086258179654,0.21951219511659728,0.21951219511659728
354,20,41,gaussian,0.1,1.0,100,0.003,0.5401546698393813,0.2439024390184414,0.2439024390184414
354,20,41,gaussian,0.1,1.0,100,0.01,0.5954788816180845,0.2926829268221297,0.2926829268221297
354,20,41,gaussian,0.1,1.0,100,0.03,0.7037477691850089,0.39024390242950635,0.3902439024295063
354,20,41,gaussian,0.1,1.0,100,0.1,0.8340273646638905,0.6097560975461036,0.6097560975461036
355,29,57,gaussian,0.1,0.1,10,0.001,0.5180055401662049,0.17543859648815022,0.17543859648815022
355,29,57,gaussian,0.1,0.1,10,0.003,0.4626038781163434,0.1578947368393352,0.1578947368393352
355,29,57,gaussian,0.1,0.1,10,0.01,0.5537088334872268,0.17543859648815022,0.17543859648815022
355,29,57,gaussian,0.1,0.1,10,0.03,0.5136965220067713,0.17543859648815022,0.17543859648815022
355,29,57,gaussian,0.1,0.1,10,0.1,0.5581717451523546,0.19298245613696524,0.19298245613696524
355,29,57,gaussian,0.1,0.25,25,0.001,0.4783010156971376,0.12280701754170514,0.12280701754170514
355,29,57,gaussian,0.1,0.25,25,0.003,0.49999999999999994,0.17543859648815022,0.17543859648815022
355,29,57,gaussian,0.1,0.25,25,0.01,0.5100030778701139,0.14035087719052017,0.14035087719052017
355,29,57,gaussian,0.1,0.25,25,0.03,0.5694059710680209,0.1578947368393352,0.1578947368393352
355,29,57,gaussian,0.1,0.25,25,0.1,0.5654047399199753,0.2456140350834103,0.2456140350834103
355,29,57,gaussian,0.1,0.5,50,0.001,0.49338257925515544,0.10526315789289013,0.10526315789289013
355,29,57,gaussian,0.1,0.5,50,0.003,0.49676823638042467,0.14035087719052017,0.14035087719052017
355,29,57,gaussian,0.1,0.5,50,0.01,0.5036934441366574,0.19298245613696524,0.19298245613696524
355,29,57,gaussian,0.1,0.5,50,0.03,0.4883040935672514,0.19298245613696524,0.19298245613696524
355,29,57,gaussian,0.1,0.5,50,0.1,0.5864881502000616,0.28070175438104034,0.28070175438104034
355,29,57,gaussian,0.1,1.0,100,0.001,0.5457063711911356,0.19298245613696524,0.19298245613696524
355,29,57,gaussian,0.1,1.0,100,0.003,0.4552169898430286,0.21052631578578027,0.21052631578578027
355,29,57,gaussian,0.1,1.0,100,0.01,0.5173899661434287,0.17543859648815022,0.17543859648815022
355,29,57,gaussian,0.1,1.0,100,0.03,0.6361957525392428,0.2456140350834103,0.2456140350834103
355,29,57,gaussian,0.1,1.0,100,0.1,0.7907048322560788,0.5263157894644507,0.5263157894644507
356,42,75,gaussian,0.1,0.1,10,0.001,0.4736888888888889,0.07999999999893333,0.07999999999893333
356,42,75,gaussian,0.1,0.1,10,0.003,0.5169777777777779,0.13333333333155556,0.13333333333155556
356,42,75,gaussian,0.1,0.1,10,0.01,0.4942222222222222,0.10666666666524444,0.10666666666524444
356,42,75,gaussian,0.1,0.1,10,0.03,0.5354666666666668,0.1199999999984,0.1199999999984
356,42,75,gaussian,0.1,0.1,10,0.1,0.5142222222222222,0.10666666666524444,0.10666666666524444
356,42,75,gaussian,0.1,0.25,25,0.001,0.4673777777777778,0.06666666666577778,0.06666666666577778
356,42,75,gaussian,0.1,0.25,25,0.003,0.5000888888888889,0.15999999999786665,0.15999999999786665
356,42,75,gaussian,0.1,0.25,25,0.01,0.4299555555555556,0.039999999999466664,0.039999999999466664
356,42,75,gaussian,0.1,0.25,25,0.03,0.4648888888888889,0.06666666666577778,0.06666666666577778
356,42,75,gaussian,0.1,0.25,25,0.1,0.5564444444444445,0.21333333333048887,0.21333333333048887
356,42,75,gaussian,0.1,0.5,50,0.001,0.4668444444444445,0.06666666666577778,0.06666666666577778
356,42,75,gaussian,0.1,0.5,50,0.003,0.5367111111111111,0.07999999999893333,0.07999999999893333
356,42,75,gaussian,0.1,0.5,50,0.01,0.6251555555555555,0.09333333333208889,0.09333333333208889
356,42,75,gaussian,0.1,0.5,50,0.03,0.4812444444444445,0.039999999999466664,0.039999999999466664
356,42,75,gaussian,0.1,0.5,50,0.1,0.5256888888888889,0.10666666666524444,0.10666666666524444
356,42,75,gaussian,0.1,1.0,100,0.001,0.5194666666666666,0.13333333333155556,0.13333333333155556
356,42,75,gaussian,0.1,1.0,100,0.003,0.5495111111111111,0.06666666666577778,0.06666666666577778
356,42,75,gaussian,0.1,1.0,100,0.01,0.5041777777777777,0.10666666666524444,0.10666666666524444
356,42,75,gaussian,0.1,1.0,100,0.03,0.5982222222222221,0.15999999999786665,0.15999999999786665
356,42,75,gaussian,0.1,1.0,100,0.1,0.6764444444444444,0.18666666666417778,0.18666666666417778
357,12,23,gaussian,0.1,0.1,10,0.001,0.41776937618147447,0.26086956520604915,0.26086956520604915
357,12,23,gaussian,0.1,0.1,10,0.003,0.4782608695652174,0.26086956520604915,0.26086956520604915
357,12,23,gaussian,0.1,0.1,10,0.01,0.5,0.26086956520604915,0.26086956520604915
357,12,23,gaussian,0.1,0.1,10,0.03,0.503780718336484,0.26086956520604915,0.26086956520604915
357,12,23,gaussian,0.1,0.1,10,0.1,0.5463137996219282,0.26086956520604915,0.26086956520604915
357,12,23,gaussian,0.1,0.25,25,0.001,0.4839319470699432,0.26086956520604915,0.26086956520604915
357,12,23,gaussian,0.1,0.25,25,0.003,0.5179584120982986,0.39130434780907375,0.39130434780907375
357,12,23,gaussian,0.1,0.25,25,0.01,0.3695652173913043,0.21739130433837428,0.21739130433837428
357,12,23,gaussian,0.1,0.25,25,0.03,0.6427221172022685,0.43478260867674856,0.43478260867674856
357,12,23,gaussian,0.1,0.25,25,0.1,0.6465028355387523,0.5217391304120983,0.5217391304120983
357,12,23,gaussian,0.1,0.5,50,0.001,0.4631379962192817,0.3478260869413989,0.3478260869413989
357,12,23,gaussian,0.1,0.5,50,0.003,0.5141776937618148,0.26086956520604915,0.26086956520604915
357,12,23,gaussian,0.1,0.5,50,0.01,0.5453686200378072,0.39130434780907375,0.39130434780907375
357,12,23,gaussian,0.1,0.5,50,0.03,0.6181474480151229,0.43478260867674856,0.43478260867674856
357,12,23,gaussian,0.1,0.5,50,0.1,0.7088846880907372,0.5652173912797731,0.5652173912797731
357,12,23,gaussian,0.1,1.0,100,0.001,0.4706994328922495,0.26086956520604915,0.26086956520604915
357,12,23,gaussian,0.1,1.0,100,0.003,0.5160680529300568,0.304347826073724,0.304347826073724
357,12,23,gaussian,0.1,1.0,100,0.01,0.6710775047258979,0.47826086954442343,0.47826086954442343
357,12,23,gaussian,0.1,1.0,100,0.03,0.5916824196597353,0.39130434780907375,0.39130434780907375
357,12,23,gaussian,0.1,1.0,100,0.1,0.7504725897920604,0.6521739130151228,0.6521739130151228
358,27,61,gaussian,0.1,0.1,10,0.001,0.5325181402848697,0.213114754094867,0.213114754094867
358,27,61,gaussian,0.1,0.1,10,0.003,0.48105348024724537,0.18032786884950283,0.18032786884950283
358,27,61,gaussian,0.1,0.1,10,0.01,0.5174684224670787,0.213114754094867,0.213114754094867
358,27,61,gaussian,0.1,0.1,10,0.03,0.4756785810266057,0.1967213114721849,0.1967213114721849
358,27,61,gaussian,0.1,0.1,10,0.1,0.5732330018812148,0.26229508196291323,0.26229508196291323
358,27,61,gaussian,0.1,0.25,25,0.001,0.5256651437785542,0.14754098360413867,0.14754098360413867
358,27,61,gaussian,0.1,0.25,25,0.003,0.45014780972856766,0.14754098360413867,0.14754098360413867
358,27,61,gaussian,0.1,0.25,25,0.01,0.45149153453372753,0.11475409835877452,0.11475409835877452
358,27,61,gaussian,0.1,0.25,25,0.03,0.5420585864015048,0.16393442622682075,0.16393442622682075
358,27,61,gaussian,0.1,0.25,25,0.1,0.6146197258801398,0.26229508196291323,0.26229508196291323
358,27,61,gaussian,0.1,0.5,50,0.001,0.5048374092985757,0.11475409835877452,0.11475409835877452
358,27,61,gaussian,0.1,0.5,50,0.003,0.5090029561945713,0.13114754098145662,0.13114754098145662
358,27,61,gaussian,0.1,0.5,50,0.01,0.4974469228701962,0.09836065573609246,0.09836065573609246
358,27,61,gaussian,0.1,0.5,50,0.03,0.5459553883364687,0.24590163934023113,0.24590163934023113
358,27,61,gaussian,0.1,0.5,50,0.1,0.5442085460897609,0.26229508196291323,0.26229508196291323
358,27,61,gaussian,0.1,1.0,100,0.001,0.444772910507928,0.213114754094867,0.213114754094867
358,27,61,gaussian,0.1,1.0,100,0.003,0.570276807309863,0.13114754098145662,0.13114754098145662
358,27,61,gaussian,0.1,1.0,100,0.01,0.5248589088954582,0.14754098360413867,0.14754098360413867
358,27,61,gaussian,0.1,1.0,100,0.03,0.6264445041655469,0.1967213114721849,0.1967213114721849
358,27,61,gaussian,0.1,1.0,100,0.1,0.7742542327331362,0.3278688524536415,0.3278688524536415
359,38,88,gaussian,0.1,0.1,10,0.001,0.48786157024793386,0.147727272725594,0.147727272725594
359,38,88,gaussian,0.1,0.1,10,0.003,0.521823347107438,0.147727272725594,0.147727272725594
359,38,88,gaussian,0.1,0.1,10,0.01,0.48243801652892565,0.12499999999857954,0.12499999999857954
359,38,88,gaussian,0.1,0.1,10,0.03,0.46661931818181823,0.09090909090805785,0.09090909090805785
359,38,88,gaussian,0.1,0.1,10,0.1,0.49883780991735543,0.15909090908910123,0.15909090908910123
359,38,88,gaussian,0.1,0.25,25,0.001,0.4584839876033057,0.06818181818104338,0.06818181818104338
359,38,88,gaussian,0.1,0.25,25,0.003,0.4923811983471075,0.1818181818161157,0.1818181818161157
359,38,88,gaussian,0.1,0.25,25,0.01,0.5262138429752066,0.147727272725594,0.147727272725594
359,38,88,gaussian,0.1,0.25,25,0.03,0.53125,0.147727272725594,0.147727272725594
359,38,88,gaussian,0.1,0.25,25,0.1,0.543904958677686,0.19318181817962293,0.19318181817962293
359,38,88,gaussian,0.1,0.5,50,0.001,0.4956740702479339,0.15909090908910123,0.15909090908910123
359,38,88,gaussian,0.1,0.5,50,0.003,0.5215650826446282,0.19318181817962293,0.19318181817962293
359,38,88,gaussian,0.1,0.5,50,0.01,0.6160898760330578,0.12499999999857954,0.12499999999857954
359,38,88,gaussian,0.1,0.5,50,0.03,0.49263946280991733,0.15909090908910123,0.15909090908910123
359,38,88,gaussian,0.1,0.5,50,0.1,0.6031120867768596,0.2727272727241735,0.2727272727241735
359,38,88,gaussian,0.1,1.0,100,0.001,0.5333161157024794,0.13636363636208676,0.13636363636208676
359,38,88,gaussian,0.1,1.0,100,0.003,0.51536673553719,0.12499999999857954,0.12499999999857954
359,38,88,gaussian,0.1,1.0,100,0.01,0.48101756198347106,0.11363636363507229,0.1136363636350723
359,38,88,gaussian,0.1,1.0,100,0.03,0.5847107438016529,0.1818181818161157,0.1818181818161157
359,38,88,gaussian,0.1,1.0,100,0.1,0.7261105371900827,0.3409090909052169,0.3409090909052169
360,23,52,gaussian,0.1,0.1,10,0.001,0.5088757396449703,0.17307692307359468,0.17307692307359468
360,23,52,gaussian,0.1,0.1,10,0.003,0.488905325443787,0.19230769230399408,0.19230769230399408
360,23,52,gaussian,0.1,0.1,10,0.01,0.5099852071005918,0.23076923076479292,0.23076923076479292
360,23,52,gaussian,0.1,0.1,10,0.03,0.5170118343195265,0.24999999999519232,0.24999999999519232
360,23,52,gaussian,0.1,0.1,10,0.1,0.5236686390532544,0.30769230768639055,0.30769230768639055
360,23,52,gaussian,0.1,0.25,25,0.001,0.509430473372781,0.23076923076479292,0.23076923076479292
360,23,52,gaussian,0.1,0.25,25,0.003,0.48761094674556216,0.19230769230399408,0.19230769230399408
360,23,52,gaussian,0.1,0.25,25,0.01,0.5482618343195266,0.28846153845599115,0.28846153845599115
360,23,52,gaussian,0.1,0.25,25,0.03,0.5968934911242603,0.36538461537758876,0.36538461537758876
360,23,52,gaussian,0.1,0.25,25,0.1,0.5702662721893491,0.36538461537758876,0.36538461537758876
360,23,52,gaussian,0.1,0.5,50,0.001,0.5181213017751479,0.17307692307359468,0.17307692307359468
360,23,52,gaussian,0.1,0.5,50,0.003,0.48927514792899407,0.17307692307359468,0.17307692307359468
360,23,52,gaussian,0.1,0.5,50,0.01,0.5828402366863905,0.26923076922559175,0.26923076922559175
360,23,52,gaussian,0.1,0.5,50,0.03,0.5944896449704142,0.36538461537758876,0.36538461537758876
360,23,52,gaussian,0.1,0.5,50,0.1,0.7973372781065088,0.5384615384511835,0.5384615384511835
360,23,52,gaussian,0.1,1.0,100,0.001,0.47152366863905326,0.17307692307359468,0.17307692307359468
360,23,52,gaussian,0.1,1.0,100,0.003,0.4637573964497042,0.17307692307359468,0.17307692307359468
360,23,52,gaussian,0.1,1.0,100,0.01,0.4929733727810651,0.24999999999519232,0.24999999999519232
360,23,52,gaussian,0.1,1.0,100,0.03,0.7156065088757396,0.44230769229918643,0.44230769229918643
360,23,52,gaussian,0.1,1.0,100,0.1,0.8764792899408284,0.519230769220784,0.519230769220784
361,101,168,gaussian,0.1,0.1,10,0.001,0.5218962585034014,0.03571428571407313,0.03571428571407313
361,101,168,gaussian,0.1,0.1,10,0.003,0.49160289115646266,0.05952380952345522,0.05952380952345522
361,101,168,gaussian,0.1,0.1,10,0.01,0.48906958616780033,0.047619047618764176,0.047619047618764176
361,101,168,gaussian,0.1,0.1,10,0.03,0.5489299886621315,0.06547619047580074,0.06547619047580074
361,101,168,gaussian,0.1,0.1,10,0.1,0.5437216553287982,0.12499999999925596,0.12499999999925596
361,101,168,gaussian,0.1,0.25,25,0.001,0.5062358276643991,0.023809523809382088,0.023809523809382088
361,101,168,gaussian,0.1,0.25,25,0.003,0.4973426870748299,0.03571428571407313,0.03571428571407313
361,101,168,gaussian,0.1,0.25,25,0.01,0.5231540532879819,0.0535714285711097,0.0535714285711097
361,101,168,gaussian,0.1,0.25,25,0.03,0.5454577664399093,0.11904761904691044,0.11904761904691044
361,101,168,gaussian,0.1,0.25,25,0.1,0.6324759070294784,0.1904761904750567,0.1904761904750567
361,101,168,gaussian,0.1,0.5,50,0.001,0.5254747732426304,0.0535714285711097,0.0535714285711097
361,101,168,gaussian,0.1,0.5,50,0.003,0.5172548185941043,0.03571428571407313,0.03571428571407313
361,101,168,gaussian,0.1,0.5,50,0.01,0.5656887755102041,0.05952380952345522,0.05952380952345522
361,101,168,gaussian,0.1,0.5,50,0.03,0.5646258503401361,0.11904761904691044,0.11904761904691044
361,101,168,gaussian,0.1,0.5,50,0.1,0.7134708049886621,0.2916666666649306,0.2916666666649306
361,101,168,gaussian,0.1,1.0,100,0.001,0.5776998299319728,0.0535714285711097,0.0535714285711097
361,101,168,gaussian,0.1,1.0,100,0.003,0.5096371882086168,0.02976190476172761,0.02976190476172761
361,101,168,gaussian,0.1,1.0,100,0.01,0.5989937641723356,0.06547619047580074,0.06547619047580074
361,101,168,gaussian,0.1,1.0,100,0.03,0.6943027210884354,0.08333333333283731,0.08333333333283731
