graph_id,num_nodes,num_edges,delta,attack_auroc,attack_f1,attack_precision,attack_recall,threshold,mode
453,30,58,0.02,0.4429250891795482,0.4074074073998628,0.43999999999120004,0.3793103448210464,9.453855454921722e-05,adaptive_delta
453,30,58,0.0001,0.428359096313912,0.39639639638925417,0.41509433961480957,0.3793103448210464,4.7497451305389404e-07,search_grid
453,30,58,0.0005,0.4313317479191439,0.39639639638925417,0.41509433961480957,0.3793103448210464,2.3730099201202393e-06,search_grid
453,30,58,0.001,0.4173602853745541,0.39639639638925417,0.41509433961480957,0.3793103448210464,4.725530743598938e-06,search_grid
453,30,58,0.002,0.43370986920332943,0.39639639638925417,0.41509433961480957,0.3793103448210464,9.454786777496338e-06,search_grid
453,30,58,0.005,0.4179548156956005,0.39639639638925417,0.41509433961480957,0.3793103448210464,2.3646280169487e-05,search_grid
453,30,58,0.01,0.4441141498216409,0.4036697247632355,0.4313725490111496,0.3793103448210464,4.727020859718323e-05,search_grid
453,30,58,0.02,0.4429250891795482,0.4074074073998628,0.43999999999120004,0.3793103448210464,9.453855454921722e-05,search_grid
453,30,58,0.05,0.4286563614744352,0.4074074073998628,0.43999999999120004,0.3793103448210464,0.00023635663092136383,search_grid
453,30,58,0.1,0.4075505350772889,0.4036697247632355,0.4313725490111496,0.3793103448210464,0.0004505328834056854,search_grid
454,30,58,0.01,0.9515457788347206,0.7586206896420928,0.7586206896420928,0.7586206896420928,0.0008159149438142776,baseline_fixed_delta
454,30,58,0.0001,0.9464922711058265,0.7586206896420928,0.7586206896420928,0.7586206896420928,8.155591785907745e-06,adaptive_delta
454,30,58,0.0001,0.9464922711058265,0.7586206896420928,0.7586206896420928,0.7586206896420928,8.155591785907745e-06,search_grid
454,30,58,0.0005,0.9568965517241379,0.7586206896420928,0.7586206896420928,0.7586206896420928,4.078913480043411e-05,search_grid
454,30,58,0.001,0.9696789536266349,0.7586206896420928,0.7586206896420928,0.7586206896420928,8.157547563314438e-05,search_grid
454,30,58,0.002,0.989001189060642,0.7521367521238951,0.7457627118517668,0.7586206896420928,0.00015686452388763428,search_grid
454,30,58,0.005,0.9922711058263971,0.7521367521238951,0.7457627118517668,0.7586206896420928,0.00039224326610565186,search_grid
454,30,58,0.01,0.968192627824019,0.7586206896420928,0.7586206896420928,0.7586206896420928,0.0008159149438142776,search_grid
454,30,58,0.02,0.9678953626634959,0.7521367521238951,0.7457627118517668,0.7586206896420928,0.0015689730644226074,search_grid
