graph_id,num_nodes,num_edges,noise_type,sigma,attack_auroc,attack_f1,attack_edge_recall,model_acc
683,26,42,gaussian,0.2,0.4688208616780046,0.09523809523582766,0.09523809523582767,0.8461538553237915
683,26,42,gaussian,0.3,0.5986394557823129,0.11904761904478457,0.11904761904478459,0.8076923489570618
683,26,42,laplace,0.0,0.9608843537414966,0.6428571428418368,0.6428571428418368,0.8461538553237915
683,26,42,laplace,0.05,0.5430839002267575,0.09523809523582766,0.09523809523582767,0.8461538553237915
683,26,42,laplace,0.1,0.5153061224489796,0.16666666666269842,0.16666666666269842,0.8461538553237915
683,26,42,laplace,0.2,0.4450113378684808,0.16666666666269842,0.16666666666269842,0.8461538553237915
683,26,42,laplace,0.3,0.5130385487528344,0.14285714285374151,0.14285714285374151,0.8461538553237915
684,30,60,gaussian,0.0,0.9927777777777778,0.7166666666547222,0.7166666666547222,0.7666667103767395
684,30,60,gaussian,0.05,0.6255555555555555,0.23333333332944445,0.23333333332944445,0.7666667103767395
684,30,60,gaussian,0.1,0.6066666666666666,0.21666666666305556,0.21666666666305556,0.7666667103767395
684,30,60,gaussian,0.2,0.48777777777777787,0.21666666666305556,0.21666666666305556,0.7666667103767395
684,30,60,gaussian,0.3,0.5469444444444443,0.11666666666472222,0.11666666666472222,0.7666667103767395
684,30,60,laplace,0.0,0.9758333333333333,0.7166666666547222,0.7166666666547222,0.7666667103767395
684,30,60,laplace,0.05,0.5461111111111111,0.21666666666305556,0.21666666666305556,0.7666667103767395
684,30,60,laplace,0.1,0.5627777777777778,0.14999999999750002,0.14999999999750002,0.7666667103767395
684,30,60,laplace,0.2,0.6172222222222222,0.1333333333311111,0.1333333333311111,0.7666667103767395
684,30,60,laplace,0.3,0.5094444444444445,0.11666666666472222,0.11666666666472222,0.7666667103767395
685,14,24,gaussian,0.0,0.9652777777777778,0.7499999999687501,0.74999999996875,0.8571429252624512
685,14,24,gaussian,0.05,0.6458333333333334,0.4166666666493056,0.4166666666493056,0.8571429252624512
685,14,24,gaussian,0.1,0.7048611111111112,0.37499999998437505,0.374999999984375,0.8571429252624512
685,14,24,gaussian,0.2,0.515625,0.1666666666597222,0.1666666666597222,0.9285714626312256
685,14,24,gaussian,0.3,0.5364583333333333,0.24999999998958333,0.24999999998958333,0.8571429252624512
685,14,24,laplace,0.0,0.9739583333333333,0.7499999999687501,0.74999999996875,0.8571429252624512
685,14,24,laplace,0.05,0.6197916666666666,0.3333333333194444,0.3333333333194444,0.8571429252624512
685,14,24,laplace,0.1,0.6493055555555556,0.3333333333194444,0.3333333333194444,0.8571429252624512
685,14,24,laplace,0.2,0.4947916666666667,0.3333333333194444,0.3333333333194444,0.9285714626312256
685,14,24,laplace,0.3,0.2795138888888889,0.12499999999479167,0.12499999999479167,0.9285714626312256
686,109,145,gaussian,0.0,0.9242806183115339,0.6620689655126755,0.6620689655126755,0.9082568287849426
686,109,145,gaussian,0.05,0.5605231866825209,0.034482758620451845,0.034482758620451845,0.9082568287849426
686,109,145,gaussian,0.1,0.49324613555291325,0.062068965516813325,0.062068965516813325,0.9082568287849426
686,109,145,gaussian,0.2,0.47208085612366235,0.04827586206863258,0.04827586206863258,0.9082568287849426
686,109,145,gaussian,0.3,0.5120332936979786,0.034482758620451845,0.034482758620451845,0.8990825414657593
686,109,145,laplace,0.0,0.9178121284185493,0.6620689655126755,0.6620689655126755,0.9082568287849426
686,109,145,laplace,0.05,0.5658263971462545,0.07586206896499406,0.07586206896499406,0.9082568287849426
686,109,145,laplace,0.1,0.4955291319857313,0.062068965516813325,0.062068965516813325,0.9174311757087708
686,109,145,laplace,0.2,0.4471581450653983,0.02068965517227111,0.02068965517227111,0.9082568287849426
686,109,145,laplace,0.3,0.47510107015457786,0.006896551724090369,0.006896551724090369,0.9266054630279541
687,9,17,gaussian,0.0,0.9100346020761246,0.8235294117162628,0.8235294117162629,1.0
687,9,17,gaussian,0.05,0.6539792387543253,0.5294117646747405,0.5294117646747405,1.0
687,9,17,gaussian,0.1,0.6470588235294117,0.588235294083045,0.588235294083045,1.0
687,9,17,gaussian,0.2,0.5570934256055363,0.470588235266436,0.470588235266436,1.0
687,9,17,gaussian,0.3,0.5294117647058822,0.5294117646747405,0.5294117646747405,1.0
687,9,17,laplace,0.0,0.8719723183391004,0.8235294117162628,0.8235294117162629,1.0
687,9,17,laplace,0.05,0.643598615916955,0.5294117646747405,0.5294117646747405,1.0
687,9,17,laplace,0.1,0.5674740484429066,0.470588235266436,0.470588235266436,1.0
687,9,17,laplace,0.2,0.44290657439446374,0.4117647058581314,0.41176470585813146,1.0
687,9,17,laplace,0.3,0.4602076124567474,0.4117647058581314,0.41176470585813146,1.0
688,18,33,gaussian,0.0,0.4150596877869605,0.3939393939274564,0.3939393939274564,1.0
688,18,33,gaussian,0.05,0.45362718089990817,0.21212121211478424,0.21212121211478424,1.0
688,18,33,gaussian,0.1,0.4775022956841139,0.24242424241689625,0.24242424241689625,1.0
688,18,33,gaussian,0.2,0.45821854912764,0.21212121211478424,0.21212121211478424,0.944444477558136
688,18,33,gaussian,0.3,0.512396694214876,0.33333333332323234,0.33333333332323234,1.0
688,18,33,laplace,0.0,0.4370982552800735,0.3939393939274564,0.3939393939274564,1.0
688,18,33,laplace,0.05,0.5105601469237833,0.21212121211478424,0.21212121211478424,1.0
688,18,33,laplace,0.1,0.5674931129476584,0.33333333332323234,0.33333333332323234,1.0
688,18,33,laplace,0.2,0.4058769513314968,0.18181818181267223,0.1818181818126722,1.0
688,18,33,laplace,0.3,0.48852157943067037,0.21212121211478424,0.21212121211478424,0.944444477558136
689,18,30,gaussian,0.0,0.9922222222222222,0.8666666666377778,0.8666666666377778,0.8888888955116272
689,18,30,gaussian,0.05,0.7111111111111111,0.3999999999866667,0.3999999999866667,0.8333333134651184
689,18,30,gaussian,0.1,0.6777777777777778,0.4333333333188889,0.4333333333188889,0.8888888955116272
689,18,30,gaussian,0.2,0.6822222222222223,0.3999999999866667,0.3999999999866667,0.8333333134651184
689,18,30,gaussian,0.3,0.6044444444444445,0.23333333332555556,0.23333333332555556,0.8888888955116272
689,18,30,laplace,0.0,0.9766666666666668,0.8666666666377778,0.8666666666377778,0.8888888955116272
689,18,30,laplace,0.05,0.7455555555555556,0.23333333332555556,0.23333333332555556,0.8888888955116272
689,18,30,laplace,0.1,0.5822222222222222,0.2666666666577778,0.2666666666577778,0.8333333134651184
689,18,30,laplace,0.2,0.5222222222222223,0.1666666666611111,0.1666666666611111,0.8333333134651184
689,18,30,laplace,0.3,0.6544444444444445,0.23333333332555556,0.23333333332555556,0.8333333134651184
690,27,49,gaussian,0.0,0.9879216992919617,0.8163265305955852,0.8163265305955852,0.8888888955116272
690,27,49,gaussian,0.05,0.6493127863390254,0.24489795917867557,0.24489795917867557,0.8518518805503845
690,27,49,gaussian,0.1,0.5830903790087464,0.22448979591378593,0.22448979591378593,0.8888888955116272
690,27,49,gaussian,0.2,0.47980008329862556,0.18367346938400667,0.18367346938400667,0.9259259104728699
690,27,49,gaussian,0.3,0.6393169512703041,0.18367346938400667,0.18367346938400667,0.9259259104728699
690,27,49,laplace,0.0,0.9900041649312786,0.8163265305955852,0.8163265305955852,0.8888888955116272
690,27,49,laplace,0.05,0.6480633069554352,0.22448979591378593,0.22448979591378593,0.9259259104728699
690,27,49,laplace,0.1,0.6505622657226156,0.16326530611911705,0.16326530611911705,0.8148148059844971
690,27,49,laplace,0.2,0.5268638067471887,0.1428571428542274,0.1428571428542274,0.9259259104728699
690,27,49,laplace,0.3,0.4223240316534777,0.06122448979466889,0.06122448979466889,0.8518518805503845
691,20,35,gaussian,0.0,1.0,0.9999999999714286,0.9999999999714286,1.0
691,20,35,gaussian,0.05,0.7257142857142858,0.31428571427673474,0.31428571427673474,1.0
691,20,35,gaussian,0.1,0.48326530612244895,0.19999999999428572,0.19999999999428572,1.0
691,20,35,gaussian,0.2,0.49142857142857144,0.1714285714236735,0.1714285714236735,0.949999988079071
691,20,35,gaussian,0.3,0.43265306122448977,0.14285714285306123,0.14285714285306123,1.0
691,20,35,laplace,0.0,1.0,0.9999999999714286,0.9999999999714286,1.0
691,20,35,laplace,0.05,0.566530612244898,0.228571428564898,0.22857142856489798,1.0
691,20,35,laplace,0.1,0.5714285714285714,0.19999999999428572,0.19999999999428572,0.949999988079071
691,20,35,laplace,0.2,0.676734693877551,0.228571428564898,0.22857142856489798,0.9000000357627869
691,20,35,laplace,0.3,0.4440816326530612,0.1714285714236735,0.1714285714236735,0.949999988079071
692,8,13,gaussian,0.0,0.5976331360946745,0.5384615384201183,0.5384615384201183,1.0
692,8,13,gaussian,0.05,0.38461538461538464,0.3846153845857988,0.3846153845857988,1.0
692,8,13,gaussian,0.1,0.40828402366863903,0.3846153845857988,0.3846153845857988,1.0
692,8,13,gaussian,0.2,0.43195266272189353,0.3846153845857988,0.3846153845857988,1.0
692,8,13,gaussian,0.3,0.5680473372781065,0.4615384615029586,0.4615384615029586,0.875
692,8,13,laplace,0.0,0.6449704142011834,0.5384615384201183,0.5384615384201183,1.0
692,8,13,laplace,0.05,0.47928994082840237,0.3846153845857988,0.3846153845857988,1.0
692,8,13,laplace,0.1,0.41420118343195267,0.3846153845857988,0.3846153845857988,1.0
692,8,13,laplace,0.2,0.5680473372781065,0.5384615384201183,0.5384615384201183,1.0
692,8,13,laplace,0.3,0.3905325443786982,0.3846153845857988,0.3846153845857988,0.875
693,18,31,gaussian,0.0,0.9864724245577523,0.8064516128772112,0.8064516128772112,0.8888888955116272
693,18,31,gaussian,0.05,0.7731529656607701,0.3870967741810614,0.3870967741810614,0.8888888955116272
693,18,31,gaussian,0.1,0.6233090530697191,0.3548387096659729,0.3548387096659729,0.8888888955116272
693,18,31,gaussian,0.2,0.5421436004162332,0.22580645160561916,0.22580645160561916,0.8888888955116272
693,18,31,gaussian,0.3,0.6482830385015609,0.3870967741810614,0.3870967741810614,0.8888888955116272
693,18,31,laplace,0.0,0.9916753381893861,0.8064516128772112,0.8064516128772112,0.8888888955116272
693,18,31,laplace,0.05,0.5390218522372529,0.2580645161207076,0.2580645161207076,0.8888888955116272
693,18,31,laplace,0.1,0.5920915712799167,0.2580645161207076,0.2580645161207076,0.944444477558136
693,18,31,laplace,0.2,0.4630593132154006,0.22580645160561916,0.22580645160561916,0.8888888955116272
693,18,31,laplace,0.3,0.5015608740894901,0.22580645160561916,0.22580645160561916,0.944444477558136
694,44,85,gaussian,0.0,0.9701038062283737,0.6705882352862284,0.6705882352862284,0.8181818723678589
694,44,85,gaussian,0.05,0.579515570934256,0.17647058823321798,0.17647058823321798,0.8181818723678589
694,44,85,gaussian,0.1,0.5060207612456747,0.10588235293993079,0.10588235293993079,0.8181818723678589
694,44,85,gaussian,0.2,0.509204152249135,0.08235294117550172,0.08235294117550172,0.8181818723678589
694,44,85,gaussian,0.3,0.4642214532871972,0.12941176470435986,0.12941176470435986,0.8181818723678589
694,44,85,laplace,0.0,0.9691349480968858,0.6705882352862284,0.6705882352862284,0.8181818723678589
694,44,85,laplace,0.05,0.6429065743944636,0.18823529411543255,0.18823529411543252,0.8181818723678589
694,44,85,laplace,0.1,0.5460207612456748,0.1529411764687889,0.1529411764687889,0.8181818723678589
694,44,85,laplace,0.2,0.5161245674740483,0.10588235293993079,0.10588235293993079,0.8181818723678589
694,44,85,laplace,0.3,0.5269204152249136,0.1529411764687889,0.1529411764687889,0.8181818723678589
695,14,23,gaussian,0.0,1.0,0.9999999999565218,0.9999999999565218,0.785714328289032
695,14,23,gaussian,0.05,0.7372400756143667,0.47826086954442343,0.47826086954442343,0.785714328289032
695,14,23,gaussian,0.1,0.6162570888468809,0.39130434780907375,0.39130434780907375,0.785714328289032
695,14,23,gaussian,0.2,0.6465028355387523,0.3478260869413989,0.3478260869413989,0.785714328289032
695,14,23,gaussian,0.3,0.5425330812854443,0.304347826073724,0.304347826073724,0.9285714626312256
695,14,23,laplace,0.0,1.0,0.9999999999565218,0.9999999999565218,0.785714328289032
695,14,23,laplace,0.05,0.6975425330812854,0.304347826073724,0.304347826073724,0.9285714626312256
695,14,23,laplace,0.1,0.718336483931947,0.39130434780907375,0.39130434780907375,0.8571429252624512
695,14,23,laplace,0.2,0.6219281663516067,0.21739130433837428,0.21739130433837428,0.8571429252624512
695,14,23,laplace,0.3,0.5746691871455576,0.21739130433837428,0.21739130433837428,0.7142857313156128
696,17,32,gaussian,0.0,0.69140625,0.5312499999833985,0.5312499999833985,1.0
696,17,32,gaussian,0.05,0.5869140625,0.281249999991211,0.281249999991211,1.0
696,17,32,gaussian,0.1,0.6826171875,0.4062499999873047,0.4062499999873047,1.0
696,17,32,gaussian,0.2,0.4326171875,0.24999999999218753,0.24999999999218753,1.0
696,17,32,gaussian,0.3,0.5810546875,0.24999999999218753,0.24999999999218753,0.9411764740943909
696,17,32,laplace,0.0,0.669921875,0.5312499999833985,0.5312499999833985,1.0
696,17,32,laplace,0.05,0.5400390625,0.34374999998925787,0.34374999998925787,1.0
696,17,32,laplace,0.1,0.5263671875,0.3124999999902344,0.3124999999902344,1.0
696,17,32,laplace,0.2,0.513671875,0.24999999999218753,0.24999999999218753,1.0
696,17,32,laplace,0.3,0.6416015625,0.281249999991211,0.281249999991211,1.0
697,21,42,gaussian,0.0,0.9812925170068028,0.8333333333134921,0.8333333333134921,0.9047619104385376
697,21,42,gaussian,0.05,0.6717687074829931,0.4047619047522676,0.4047619047522676,0.9047619104385376
697,21,42,gaussian,0.1,0.5408163265306122,0.2619047618985261,0.2619047618985261,0.8571428656578064
697,21,42,gaussian,0.2,0.5714285714285714,0.2619047618985261,0.2619047618985261,0.9047619104385376
697,21,42,gaussian,0.3,0.36848072562358275,0.16666666666269842,0.16666666666269842,0.9047619104385376
697,21,42,laplace,0.0,0.9546485260770975,0.8333333333134921,0.8333333333134921,0.9047619104385376
697,21,42,laplace,0.05,0.626984126984127,0.3571428571343538,0.3571428571343538,0.9047619104385376
697,21,42,laplace,0.1,0.6405895691609977,0.19047619047165532,0.19047619047165534,0.9047619104385376
697,21,42,laplace,0.2,0.5986394557823129,0.33333333332539683,0.33333333332539683,0.8571428656578064
697,21,42,laplace,0.3,0.5192743764172335,0.16666666666269842,0.16666666666269842,0.8571428656578064
698,38,78,gaussian,0.0,0.8994904667981591,0.7179487179395134,0.7179487179395134,0.9473684430122375
698,38,78,gaussian,0.05,0.6717619986850756,0.2564102564069691,0.2564102564069691,0.9210526347160339
698,38,78,gaussian,0.1,0.5189020381328073,0.141025641023833,0.141025641023833,0.9210526347160339
698,38,78,gaussian,0.2,0.621137409598948,0.1666666666645299,0.1666666666645299,0.8684210777282715
698,38,78,gaussian,0.3,0.59155161078238,0.10256410256278764,0.10256410256278764,0.8684210777282715
698,38,78,laplace,0.0,0.9031886916502301,0.7179487179395134,0.7179487179395134,0.9473684430122375
698,38,78,laplace,0.05,0.6334648257725182,0.2179487179459237,0.21794871794592371,0.9210526347160339
698,38,78,laplace,0.1,0.5345167652859961,0.10256410256278764,0.10256410256278764,0.9473684430122375
698,38,78,laplace,0.2,0.5425706771860619,0.20512820512557528,0.20512820512557528,0.9210526347160339
698,38,78,laplace,0.3,0.47107166337935563,0.10256410256278764,0.10256410256278764,0.9473684430122375
699,20,34,gaussian,0.0,0.1522491349480969,0.0,0.0,1.0
699,20,34,gaussian,0.05,0.26297577854671284,0.08823529411505192,0.08823529411505192,1.0
699,20,34,gaussian,0.1,0.43079584775086505,0.17647058823010384,0.17647058823010384,1.0
699,20,34,gaussian,0.2,0.46020761245674735,0.17647058823010384,0.17647058823010384,1.0
699,20,34,gaussian,0.3,0.4965397923875432,0.17647058823010384,0.17647058823010384,1.0
699,20,34,laplace,0.0,0.16435986159169552,0.0,0.0,1.0
699,20,34,laplace,0.05,0.2906574394463668,0.029411764705017305,0.029411764705017305,1.0
699,20,34,laplace,0.1,0.3884083044982699,0.1470588235250865,0.1470588235250865,1.0
699,20,34,laplace,0.2,0.5147058823529411,0.08823529411505192,0.08823529411505192,1.0
699,20,34,laplace,0.3,0.4671280276816609,0.1470588235250865,0.1470588235250865,1.0
700,4,6,gaussian,0.0,,0.9999999998333333,0.9999999998333333,1.0
700,4,6,gaussian,0.05,,0.9999999998333333,0.9999999998333333,1.0
700,4,6,gaussian,0.1,,0.9999999998333333,0.9999999998333333,1.0
700,4,6,gaussian,0.2,,0.9999999998333333,0.9999999998333333,1.0
700,4,6,gaussian,0.3,,0.9999999998333333,0.9999999998333333,1.0
700,4,6,laplace,0.0,,0.9999999998333333,0.9999999998333333,1.0
700,4,6,laplace,0.05,,0.9999999998333333,0.9999999998333333,1.0
700,4,6,laplace,0.1,,0.9999999998333333,0.9999999998333333,1.0
700,4,6,laplace,0.2,,0.9999999998333333,0.9999999998333333,1.0
700,4,6,laplace,0.3,,0.9999999998333333,0.9999999998333333,1.0
701,40,74,gaussian,0.0,0.9722425127830533,0.6081081080998904,0.6081081080998904,0.925000011920929
701,40,74,gaussian,0.05,0.635317750182615,0.17567567567330167,0.17567567567330167,0.925000011920929
701,40,74,gaussian,0.1,0.46658144631117604,0.040540540539992696,0.040540540539992696,0.9000000357627869
701,40,74,gaussian,0.2,0.5129656683710738,0.05405405405332359,0.05405405405332359,0.9000000357627869
701,40,74,gaussian,0.3,0.49105186267348433,0.09459459459331629,0.09459459459331629,0.875
701,40,74,laplace,0.0,0.9797297297297297,0.6081081080998904,0.6081081080998904,0.925000011920929
701,40,74,laplace,0.05,0.577063550036523,0.13513513513330896,0.13513513513330896,0.925000011920929
701,40,74,laplace,0.1,0.46767713659605553,0.09459459459331629,0.09459459459331629,0.875
701,40,74,laplace,0.2,0.46749452154857557,0.027027027026661796,0.027027027026661796,0.8500000238418579
701,40,74,laplace,0.3,0.5653761869978087,0.09459459459331629,0.09459459459331629,0.875
702,94,124,gaussian,0.0,0.9665712799167534,0.6129032258015088,0.6129032258015088,0.9680850505828857
702,94,124,gaussian,0.05,0.6928329864724245,0.12096774193450832,0.12096774193450832,0.9787233471870422
702,94,124,gaussian,0.1,0.6280567117585848,0.05645161290277055,0.05645161290277055,0.9680850505828857
702,94,124,gaussian,0.2,0.5915712799167534,0.05645161290277055,0.05645161290277055,0.9148935675621033
702,94,124,gaussian,0.3,0.5210718002081166,0.04838709677380333,0.04838709677380333,0.9574467539787292
702,94,124,laplace,0.0,0.9795785639958376,0.6129032258015088,0.6129032258015088,0.9680850505828857
702,94,124,laplace,0.05,0.6828824141519252,0.08064516128967221,0.08064516128967221,0.9574467539787292
702,94,124,laplace,0.1,0.6019771071800208,0.040322580644836105,0.040322580644836105,0.9574467539787292
702,94,124,laplace,0.2,0.5599635796045785,0.016129032257934443,0.016129032257934443,0.9680850505828857
702,94,124,laplace,0.3,0.55710197710718,0.032258064515868885,0.032258064515868885,0.9255318641662598
703,53,106,gaussian,0.0,0.9801530793876825,0.7547169811249553,0.7547169811249554,0.8113207817077637
703,53,106,gaussian,0.05,0.6647383410466359,0.19811320754530082,0.19811320754530082,0.8113207817077637
703,53,106,gaussian,0.1,0.604930580277679,0.14150943396092916,0.14150943396092916,0.8113207817077637
703,53,106,gaussian,0.2,0.5511747953008188,0.16037735848905305,0.16037735848905305,0.7924528121948242
703,53,106,gaussian,0.3,0.6094695621217515,0.14150943396092916,0.14150943396092916,0.8113207817077637
703,53,106,laplace,0.0,0.9830900676397295,0.7547169811249553,0.7547169811249554,0.8113207817077637
703,53,106,laplace,0.05,0.644624421502314,0.16037735848905305,0.16037735848905305,0.8113207817077637
703,53,106,laplace,0.1,0.6158775364898541,0.17924528301717693,0.17924528301717693,0.8113207817077637
703,53,106,laplace,0.2,0.5433428266286935,0.08490566037655749,0.08490566037655749,0.8301886916160583
703,53,106,laplace,0.3,0.5512637949448203,0.14150943396092916,0.14150943396092916,0.8301886916160583
704,13,22,gaussian,0.0,0.8181818181818182,0.8181818181446281,0.8181818181446281,0.9230769872665405
704,13,22,gaussian,0.05,0.5557851239669421,0.31818181816735536,0.31818181816735536,0.9230769872665405
704,13,22,gaussian,0.1,0.7252066115702478,0.49999999997727274,0.49999999997727274,0.9230769872665405
704,13,22,gaussian,0.2,0.3450413223140496,0.2272727272623967,0.2272727272623967,0.9230769872665405
704,13,22,gaussian,0.3,0.48140495867768596,0.3636363636198347,0.3636363636198347,0.9230769872665405
704,13,22,laplace,0.0,0.7851239669421488,0.8181818181446281,0.8181818181446281,0.9230769872665405
704,13,22,laplace,0.05,0.5020661157024794,0.3636363636198347,0.3636363636198347,0.9230769872665405
704,13,22,laplace,0.1,0.6363636363636364,0.49999999997727274,0.49999999997727274,0.9230769872665405
704,13,22,laplace,0.2,0.4380165289256198,0.2272727272623967,0.2272727272623967,0.9230769872665405
704,13,22,laplace,0.3,0.40289256198347106,0.136363636357438,0.136363636357438,1.0
705,7,14,gaussian,0.0,0.45918367346938777,0.7142857142346939,0.7142857142346939,1.0
705,7,14,gaussian,0.05,0.3469387755102041,0.6428571428112245,0.6428571428112245,1.0
705,7,14,gaussian,0.1,0.5204081632653061,0.6428571428112245,0.6428571428112245,1.0
705,7,14,gaussian,0.2,0.40816326530612246,0.6428571428112245,0.6428571428112245,1.0
705,7,14,gaussian,0.3,0.5816326530612245,0.7142857142346939,0.7142857142346939,1.0
705,7,14,laplace,0.0,0.45918367346938777,0.7142857142346939,0.7142857142346939,1.0
705,7,14,laplace,0.05,0.5102040816326531,0.6428571428112245,0.6428571428112245,1.0
705,7,14,laplace,0.1,0.5510204081632654,0.6428571428112245,0.6428571428112245,1.0
705,7,14,laplace,0.2,0.33673469387755106,0.6428571428112245,0.6428571428112245,1.0
705,7,14,laplace,0.3,0.5510204081632654,0.6428571428112245,0.6428571428112245,1.0
706,6,11,gaussian,0.0,1.0,0.9999999999090909,0.9999999999090909,1.0
706,6,11,gaussian,0.05,0.7727272727272727,0.9090909090082645,0.9090909090082645,1.0
706,6,11,gaussian,0.1,0.7727272727272727,0.7272727272066115,0.7272727272066115,1.0
706,6,11,gaussian,0.2,0.5681818181818181,0.8181818181074382,0.8181818181074381,1.0
706,6,11,gaussian,0.3,0.40909090909090906,0.7272727272066115,0.7272727272066115,1.0
706,6,11,laplace,0.0,1.0,0.9999999999090909,0.9999999999090909,1.0
706,6,11,laplace,0.05,0.5681818181818181,0.8181818181074382,0.8181818181074381,1.0
706,6,11,laplace,0.1,0.5,0.7272727272066115,0.7272727272066115,1.0
706,6,11,laplace,0.2,0.36363636363636365,0.6363636363057851,0.6363636363057851,1.0
706,6,11,laplace,0.3,0.6590909090909091,0.8181818181074382,0.8181818181074381,1.0
707,10,18,gaussian,0.0,0.7037037037037037,0.4999999999722222,0.4999999999722222,1.0
707,10,18,gaussian,0.05,0.617283950617284,0.44444444441975306,0.44444444441975306,1.0
707,10,18,gaussian,0.1,0.5030864197530864,0.3333333333148148,0.3333333333148148,1.0
707,10,18,gaussian,0.2,0.37037037037037035,0.3333333333148148,0.3333333333148148,1.0
707,10,18,gaussian,0.3,0.6419753086419753,0.4999999999722222,0.4999999999722222,1.0
707,10,18,laplace,0.0,0.5555555555555556,0.4999999999722222,0.4999999999722222,1.0
707,10,18,laplace,0.05,0.2932098765432099,0.1666666666574074,0.1666666666574074,1.0
707,10,18,laplace,0.1,0.5246913580246914,0.3333333333148148,0.3333333333148148,1.0
707,10,18,laplace,0.2,0.3734567901234568,0.3333333333148148,0.3333333333148148,1.0
707,10,18,laplace,0.3,0.6111111111111112,0.44444444441975306,0.44444444441975306,1.0
708,27,49,gaussian,0.0,0.9941690962099126,0.8775510203902541,0.8775510203902541,0.8888888955116272
708,27,49,gaussian,0.05,0.6988754685547688,0.22448979591378593,0.22448979591378593,0.8888888955116272
708,27,49,gaussian,0.1,0.48063306955435237,0.1428571428542274,0.1428571428542274,0.8888888955116272
708,27,49,gaussian,0.2,0.5755935027072053,0.2040816326488963,0.2040816326488963,0.8888888955116272
708,27,49,gaussian,0.3,0.5481049562682215,0.2040816326488963,0.2040816326488963,0.8888888955116272
708,27,49,laplace,0.0,0.9962515618492296,0.8775510203902541,0.8775510203902541,0.8888888955116272
708,27,49,laplace,0.05,0.6892961266139108,0.2857142857084548,0.2857142857084548,0.8888888955116272
708,27,49,laplace,0.1,0.453561016243232,0.12244897958933779,0.12244897958933779,0.9259259104728699
708,27,49,laplace,0.2,0.5568513119533528,0.10204081632444816,0.10204081632444816,0.8518518805503845
708,27,49,laplace,0.3,0.4927113702623907,0.1428571428542274,0.1428571428542274,0.8518518805503845
709,10,18,gaussian,0.0,0.7932098765432098,0.7777777777345679,0.7777777777345679,0.800000011920929
709,10,18,gaussian,0.05,0.5833333333333334,0.4999999999722222,0.4999999999722222,0.9000000357627869
709,10,18,gaussian,0.1,0.5987654320987654,0.44444444441975306,0.44444444441975306,0.9000000357627869
709,10,18,gaussian,0.2,0.5493827160493827,0.44444444441975306,0.44444444441975306,0.800000011920929
709,10,18,gaussian,0.3,0.6790123456790123,0.5555555555246914,0.5555555555246914,0.9000000357627869
709,10,18,laplace,0.0,0.7407407407407408,0.7777777777345679,0.7777777777345679,0.800000011920929
709,10,18,laplace,0.05,0.595679012345679,0.4999999999722222,0.4999999999722222,0.9000000357627869
709,10,18,laplace,0.1,0.4814814814814815,0.44444444441975306,0.44444444441975306,0.800000011920929
709,10,18,laplace,0.2,0.4506172839506173,0.3333333333148148,0.3333333333148148,1.0
709,10,18,laplace,0.3,0.6141975308641975,0.4999999999722222,0.4999999999722222,0.800000011920929
710,9,16,gaussian,0.0,0.7890625,0.6249999999609375,0.6249999999609375,0.8888888955116272
710,9,16,gaussian,0.05,0.55078125,0.49999999996875,0.49999999996875,0.8888888955116272
710,9,16,gaussian,0.1,0.52734375,0.43749999997265626,0.43749999997265626,0.8888888955116272
710,9,16,gaussian,0.2,0.32421875,0.31249999998046873,0.31249999998046873,0.8888888955116272
710,9,16,gaussian,0.3,0.421875,0.43749999997265626,0.43749999997265626,0.8888888955116272
710,9,16,laplace,0.0,0.765625,0.6249999999609375,0.6249999999609375,0.8888888955116272
710,9,16,laplace,0.05,0.3828125,0.3749999999765625,0.3749999999765625,0.8888888955116272
710,9,16,laplace,0.1,0.5078125,0.43749999997265626,0.43749999997265626,0.8888888955116272
710,9,16,laplace,0.2,0.5,0.43749999997265626,0.43749999997265626,0.8888888955116272
710,9,16,laplace,0.3,0.49609375,0.43749999997265626,0.43749999997265626,0.8888888955116272
711,5,9,gaussian,0.0,1.0,0.9999999998888889,0.9999999998888889,1.0
711,5,9,gaussian,0.05,1.0,0.9999999998888889,0.9999999998888889,1.0
711,5,9,gaussian,0.1,0.3333333333333333,0.8888888887901233,0.8888888887901234,1.0
711,5,9,gaussian,0.2,0.6666666666666666,0.8888888887901233,0.8888888887901234,1.0
711,5,9,gaussian,0.3,0.0,0.8888888887901233,0.8888888887901234,1.0
711,5,9,laplace,0.0,1.0,0.9999999998888889,0.9999999998888889,1.0
711,5,9,laplace,0.05,0.1111111111111111,0.8888888887901233,0.8888888887901234,1.0
711,5,9,laplace,0.1,0.1111111111111111,0.8888888887901233,0.8888888887901234,1.0
711,5,9,laplace,0.2,1.0,0.9999999998888889,0.9999999998888889,1.0
711,5,9,laplace,0.3,0.5555555555555556,0.8888888887901233,0.8888888887901234,1.0
712,22,42,gaussian,0.0,0.9920634920634921,0.9523809523582766,0.9523809523582767,0.8636363744735718
712,22,42,gaussian,0.05,0.7726757369614512,0.42857142856122454,0.42857142856122454,0.8636363744735718
712,22,42,gaussian,0.1,0.5731292517006803,0.21428571428061227,0.21428571428061227,0.8636363744735718
712,22,42,gaussian,0.2,0.5442176870748299,0.23809523808956914,0.23809523808956917,0.8636363744735718
712,22,42,gaussian,0.3,0.49489795918367346,0.16666666666269842,0.16666666666269842,0.9090909361839294
